,유동자산증가율,총자본증가율,자기자본순이익률,총자본순이익률,자본분배율,부가가치,순운전자본비율,자기자본배율,매입채무회전률,매출채권회전기간,label
1991,-1.747624287507681,-2.201111071627112,-6.005171645475312,-3.1532875879580633,-0.13576240911227047,-0.8554589333696618,-2.5612129991609516,-1.0100317998451938,-0.32640640827845185,0.3659688484588416,1.0
1992,-0.42714996442359643,-0.24262628145647414,0.46013977521057337,0.5136965900685299,0.13380816988038485,0.07095004630496789,0.594617408965654,-0.2895928190632948,-0.3136229820972168,-0.1515980637091988,0.0
1993,0.592806902689128,0.4510412845193266,0.2861790653743217,0.26981165661307943,0.09881320627890423,0.04818698248287708,0.45320424890529737,-0.25722185079581944,-0.3061433178422389,-0.36297154437537366,0.0
1994,0.18165427161352338,0.08258669428023246,0.3248750500426218,0.3236563821811659,0.11293877752429354,0.16006002040238995,0.46638683162278816,-0.22592772989622353,-0.31144707976849595,-0.048507812902038025,0.0
1995,-1.8657180137425484,-1.8159904424652225,-1.1983084880511716,-1.0470086172064461,-0.13576240911227047,-0.7239134264721956,-1.3703863603476083,-0.6263932201754026,-0.30260747655806747,5.062152904351462,0.0
1996,-0.9026325990008263,-0.702518869028742,-0.040510929081946,-0.12056260375554723,0.49788337714058034,-0.39150501873466526,-1.1414887877075395,-0.6383509079039436,-0.05333066602398389,3.470408658679704,0.0
1997,-0.4327438777715638,-0.845306283583501,-0.49630168654661294,-0.6225854862580001,-0.48762583219903255,-0.5294909885405705,-1.236563172154898,-0.7358570960928997,-0.12975923532030412,2.4396984831655724,0.0
1998,-0.3429304912403093,0.7649934231460364,1.0481132767634158,1.2081351830569387,0.4588785739597634,0.4928699478293695,0.042946295848838495,0.19809730801412925,-0.24589802211578007,-0.6689726433197634,0.0
1999,-0.12352477881447642,0.487976830240116,0.8738101245849668,1.0363071617587807,0.506905516194087,0.6431471737771822,-0.18195655475562716,0.423308230143447,-0.20985963979634079,-0.8789997960836058,0.0
2000,-1.3318100619754367,-1.2488946856057852,-0.2898089542016136,-0.5473612373025853,0.004673108882212913,-0.23115369462283394,-0.09447214217591487,0.2092777928597659,-0.250793802355402,-0.576268350616309,0.0
2001,0.7018882129744924,2.4851989000691423,0.4029519040636166,0.2349709518337294,0.19295330367559557,0.21387273062972584,-1.2105974789234766,-0.04861310591215805,-0.26792903319407874,-0.6705113037795717,0.0
2002,0.08469310691542163,0.12627874226701993,0.11290324022246484,0.014841044364199548,0.22229803877892046,0.1654497826684432,-1.162660814496237,-0.07592757349567719,-0.2788085448376831,-0.560304748345797,0.0
2003,-0.42746073738737234,-0.5484706173639863,0.7029313958284914,0.7916303941037995,0.4031053507199036,-0.39849106217006924,-1.1646581755140384,4.5435884485750355,-0.37767610689893716,0.02265523336409914,0.0
2004,0.11545963032924239,-0.07371372480652265,1.3172729577305293,2.0902384813341195,0.3877039214265437,-0.278186836519417,0.293015895277605,4.5435884485750355,-0.37767610689893716,0.7604429238422126,0.0
2005,-0.3531859990449162,-0.3205512742576518,0.7484762273407383,1.322951141988888,0.2469950052789237,-0.3121964432561908,0.25147078610733076,4.5435884485750355,-0.37767610689893716,1.383408077507126,0.0
2006,0.21677161652020768,-0.031823410757334684,-1.0811932070196792,-2.498440704946188,-0.13576240911227047,-0.6036059349587282,2.4733351823098855,-0.7493130062463166,-0.23665043721871643,0.10208857960170616,0.0
2007,-0.4050850839955027,-0.4597352209372118,-1.4637013032541144,-3.3765848322257157,-0.13576240911227047,-0.6199343418507182,2.681060728161257,-0.7608867744784831,0.039417170737742785,-0.4683697858722471,0.0
2008,1.437177045268431,1.4550575212466383,0.3998699229838405,0.5200312636647753,0.3129750929025486,-0.41011082062980275,0.8690548128116007,0.04574681518455871,-0.01130855230056228,0.6760089311102282,0.0
2009,0.12975518666293684,-0.1174057727933101,0.192349863612249,0.17004054747221342,0.2716008390612148,-0.40873625525824075,1.2960905984175934,0.06766768203852465,-0.003556900254494211,0.4450175295814966,0.0
2010,1.1441181404276939,0.8388645145876152,0.497465990510084,0.3616644237586387,0.1501209263508667,1.0433988012698843,-0.7963448038314144,0.1999326304846023,-0.2766326425089622,-0.6578173549861526,0.0
2011,0.3429454398132504,4.711691613457703,-0.45109929737656346,-0.12531360895273133,0.059170474074101996,0.9769092816516217,-1.4007462478181936,0.026925395972055004,-0.3148469271571223,-0.09197497089162457,0.0
2012,-0.34572744791429294,0.9672380576415784,0.4700706031342963,0.29752585359665334,0.365194140151633,2.1839181099840532,-1.6608026523359682,0.17211251283268744,-0.3016555192892521,-0.0973602825009539,0.0
2013,1.5819972463880316,1.3627186569446648,-0.1411889776879656,-0.31060281164291115,-0.4213723464222711,-0.519213862571539,0.46359052619786584,-0.9149321314261946,-0.29159197101891815,-1.4392645360113285,0.0
2014,1.429407721174032,1.1032689699303393,0.14577770507341,0.16291403967643725,0.18074151950216222,-0.3891844417676277,0.9050073111320304,-0.9114019448375806,-0.31770279896356846,0.5352214990377622,0.0
2015,0.042738756805666044,0.45824822026972456,0.37829605542540773,0.4986517402774468,0.2788914564781899,-0.3279975947403456,0.5910221591336111,-0.8977774846613651,-0.31974270739674426,2.140044358617892,0.0
2016,-0.933399122414647,-0.7128788391699391,0.15707830236592243,0.051265417542610964,-0.13576240911227047,0.8656331708800019,-1.0240439598608024,-0.9529495254574211,-0.37767610689893716,-0.3550859095188558,1.0
2017,-0.2080550249615395,-0.2336176117684767,-1.6571812265956147,-0.9511966790632337,-0.6533051129997923,-0.29147998679830517,-1.7798453689969465,-0.2921397971855839,-0.05877042184578607,-0.3573939002085683,0.0
2018,-0.5253542209768021,-0.7124284056855392,-1.460276879832141,-0.8308378807345698,-0.17449381413995085,-0.19573377946035384,-1.1267083161758071,-0.6991506466834396,0.016298208495083604,-0.2314160750617581,0.0
2019,-0.02190201965973514,-0.5480201838795865,-0.6212931414486442,-0.35494552681662933,0.2696870519892588,0.11681165063500201,-1.361198499665721,-0.7587424436328793,0.06267212687594699,0.1845992467589301,0.0
2020,-0.18163932304058228,-0.26875142355166665,0.4584275634995866,0.523198600462898,0.1209584566829662,0.49594947502729986,1.1191244122403672,0.4132607760066228,-0.24684997938459546,-0.06677940586226247,0.0
