회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),총자본정상영업이익률(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 총자본비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS)
(주)동우팜투테이블,88910,2011/12,7.95,10.89,4.23,7.11,61.29,11.9,1.71,2.1,21.88,140.89
(주)동우팜투테이블,88910,2012/12,-2.02,10.94,1.11,-0.9,23.02,6.13,1.51,1.96,13.64,104.2
(주)동우팜투테이블,88910,2013/12,17.48,1.84,4.16,8.28,26.02,5.27,1.67,2.18,20.64,134.01
(주)동우팜투테이블,88910,2014/12,-12.68,3.78,0.76,4.2,15.51,3.43,1.42,1.8,14.03,98.7
(주)동원개발,13120,2011/12,102.83,2.69,8.22,7.21,37.05,13.21,0.67,1.08,10.46,3396.2
(주)동원개발,13120,2012/12,77.87,28.87,8.96,11.23,6.66,2.82,1.03,1.7,14.82,6653.05
(주)동원개발,13120,2013/12,-17.3,-7.78,10.32,10.98,-4.18,-1.24,0.79,1.24,15.22,5700.93
(주)동원개발,13120,2014/12,6.86,11.98,17.35,18.81,39.58,9.64,0.83,1.13,20.99,9281.31
(주)동일기연,32960,2011/12,-12.84,-33.43,16.85,11.02,70.39,15.82,0.62,0.75,31.06,616.24
(주)동일기연,32960,2012/12,-22.16,2.37,19.3,7.54,139.64,17.62,0.59,0.72,26.93,557.99
(주)동일기연,32960,2013/12,-9.65,8.42,17.83,7.0,112.33,12.04,0.51,0.58,21.39,489.0
(주)동일기연,32960,2014/12,3.35,5.12,13.65,5.53,141.61,12.29,0.49,0.55,19.12,453.43
(주)동진쎄미켐,5290,2011/12,7.97,6.49,-1.26,2.22,-0.31,-0.21,0.98,3.02,14.84,43.35
(주)동진쎄미켐,5290,2012/12,19.51,10.95,2.48,5.21,3.72,2.62,1.08,3.58,19.6,55.33
(주)동진쎄미켐,5290,2013/12,4.63,3.64,3.1,5.66,6.19,4.22,1.05,3.42,21.93,66.21
(주)동진쎄미켐,5290,2014/12,1.21,7.17,1.82,4.68,4.45,3.3,1.01,3.51,20.72,44.15
(주)듀오백,73190,2011/12,2.73,2.78,6.97,3.74,75.21,6.58,0.78,0.85,15.7,98.24
(주)듀오백,73190,2012/12,-11.72,-4.71,1.98,-0.96,62.57,3.95,0.69,0.75,11.8,71.85
(주)듀오백,73190,2013/12,3.5,2.24,0.03,1.74,1.23,0.11,0.73,0.79,14.81,89.97
(주)듀오백,73190,2014/12,4.29,-11.04,-13.74,-4.81,-8.68,-0.77,0.8,0.87,1.24,5.96
(주)드래곤플라이,30350,2011/12,2.38,18.13,27.81,5.56,37.55,10.83,0.33,0.46,12.89,126.02
(주)드래곤플라이,30350,2012/12,-7.81,8.41,-18.95,3.31,20.28,8.44,0.27,0.42,0.21,1.71
(주)드래곤플라이,30350,2013/12,-31.33,-29.01,-169.57,0.46,14.18,8.8,0.21,0.42,-26.95,-45.05
(주)드래곤플라이,30350,2014/12,-14.85,-13.13,-47.1,3.07,9.01,5.59,0.23,0.61,10.18,15.31
(주)드림어스컴퍼니,60570,2011/12,-14.7,-22.95,-41.9,-23.99,0.1,0.04,0.83,1.28,-23.5,-1445.54
(주)드림어스컴퍼니,60570,2012/12,-0.16,-48.17,-20.2,1.6,-26.88,-13.42,1.25,2.35,-23.75,-909.17
(주)드림어스컴퍼니,60570,2013/12,-40.62,-27.25,-8.48,-10.23,-9.13,-3.96,1.26,2.38,13.43,458.94
(주)드림어스컴퍼니,60570,2014/12,-17.58,79.63,4.48,3.5,-10.01,-2.46,0.88,1.28,16.35,1254.66
(주)디모아,16670,2011/12,11.41,-13.23,7.59,15.48,23.7,8.75,1.61,2.96,23.33,4030.92
(주)디모아,16670,2012/12,13.58,33.55,6.03,17.13,19.11,5.85,1.68,2.53,15.88,3499.02
(주)디모아,16670,2013/12,6.54,25.59,8.49,16.92,14.72,5.0,1.39,2.06,17.56,4613.99
(주)디모아,16670,2014/12,18.01,25.02,10.31,16.78,28.53,7.95,1.31,1.89,19.78,3255.69
(주)디스플레이테크,66670,2011/12,3.44,14.13,3.35,7.32,-1.25,-0.55,1.46,2.52,18.08,43.98
(주)디스플레이테크,66670,2012/12,65.17,41.48,5.81,14.17,13.51,6.94,1.87,3.61,18.31,65.0
(주)디스플레이테크,66670,2013/12,82.27,65.28,4.96,13.8,-3.21,-2.0,2.19,5.25,15.3,82.2
(주)디스플레이테크,66670,2014/12,-19.74,-12.48,3.65,7.53,1.82,0.93,1.51,3.51,13.32,63.7
(주)디아이디,74130,2011/12,-13.74,-14.77,-0.28,-1.65,12.26,8.34,2.84,9.62,9.18,44.72
(주)디아이디,74130,2012/12,31.89,10.65,1.54,10.19,19.48,12.99,3.86,11.83,24.6,139.91
(주)디아이디,74130,2013/12,-7.79,-32.9,-6.95,-17.35,1.97,1.71,4.06,16.04,18.63,65.5
(주)디아이디,74130,2014/12,-74.03,-22.15,-15.07,-14.86,-24.16,-25.92,1.48,0.0,23.74,56.72
(주)디에스이엔,65150,2011/12,4.96,17.08,3.4,9.74,22.98,16.47,1.97,7.03,30.05,78.87
(주)디에스이엔,65150,2012/12,11.48,-14.3,2.04,11.91,34.34,23.15,2.19,7.23,39.68,95.46
(주)디에스이엔,65150,2013/12,-3.62,-6.69,2.15,6.86,26.46,16.59,2.37,6.79,42.89,101.67
(주)디에스이엔,65150,2014/12,-16.11,19.53,0.65,2.3,5.38,2.44,1.87,4.01,30.8,91.24
(주)디에스케이,109740,2011/12,-16.0,4.44,12.83,12.96,-12.7,-3.87,0.94,1.44,25.55,127.09
(주)디에스케이,109740,2012/12,-48.68,-9.24,-3.77,-1.26,-23.34,-6.08,0.5,0.69,9.16,40.09
(주)디에스케이,109740,2013/12,63.0,-1.91,8.59,6.1,101.14,16.12,0.86,1.08,21.27,98.75
(주)디에스케이,109740,2014/12,10.79,27.18,6.75,6.71,60.46,18.17,0.84,1.11,17.69,108.4
(주)디에이치오토웨어,25440,2011/12,-8.09,-20.56,-6.06,-2.95,13.97,10.47,1.93,6.9,9.58,30.35
(주)디에이치오토웨어,25440,2012/12,4.21,14.9,-0.26,7.03,13.12,9.38,2.11,7.86,21.42,65.8
(주)디에이치오토웨어,25440,2013/12,23.81,-23.19,-11.61,1.62,13.98,10.69,2.77,10.51,-6.12,-15.31
(주)디에이치오토웨어,25440,2014/12,25.32,5.4,0.77,8.75,14.35,10.81,3.89,16.1,31.14,77.51
(주)디에이피,66900,2011/12,17.56,34.88,1.23,4.34,16.59,12.02,1.22,3.77,27.56,38.65
(주)디에이피,66900,2012/12,45.76,10.0,6.76,13.21,27.61,18.98,1.48,5.01,48.95,65.73
(주)디에이피,66900,2013/12,-1.7,4.29,6.77,12.1,35.02,22.25,1.36,4.0,50.28,68.68
(주)디에이피,66900,2014/12,-28.81,24.13,-0.79,2.24,14.11,10.15,0.84,2.66,23.42,32.91
(주)디엔에이링크,127120,2011/12,44.42,124.84,15.93,9.38,-9.64,-4.22,0.62,1.1,20.31,80.46
(주)디엔에이링크,127120,2012/12,9.69,46.56,2.69,1.22,-13.08,-5.37,0.4,0.69,14.77,61.12
(주)디엔에이링크,127120,2013/12,-33.59,-25.39,-108.17,-24.23,-4.63,-2.37,0.25,0.47,-3.16,-8.1
(주)디엔에이링크,127120,2014/12,31.0,-8.62,-51.06,-19.83,-1.65,-1.03,0.41,0.93,10.46,32.64
(주)디엔에프,92070,2011/12,98.27,7.62,7.33,5.69,-1.22,-0.57,0.48,0.94,19.12,32.7
(주)디엔에프,92070,2012/12,7.28,23.95,1.73,1.63,4.26,2.36,0.44,0.91,18.39,32.38
(주)디엔에프,92070,2013/12,-24.17,-15.45,-65.25,-14.02,0.74,0.52,0.33,0.86,2.52,3.82
(주)디엔에프,92070,2014/12,199.09,17.08,16.49,23.91,31.04,11.46,0.98,2.05,45.89,82.98
(주)디엠에스,68790,2011/12,-13.6,-4.98,2.05,5.26,-8.75,-5.0,0.58,1.43,14.67,76.09
(주)디엠에스,68790,2012/12,-59.08,-28.18,-53.7,-3.82,3.55,2.09,0.29,0.68,-8.91,-38.75
(주)디엠에스,68790,2013/12,48.06,1.09,0.81,3.73,16.2,9.47,0.5,1.21,11.85,53.15
(주)디엠에스,68790,2014/12,-24.36,-19.88,-39.41,-2.62,-4.84,-3.2,0.42,1.1,-0.3,-1.18
(주)디오,39840,2011/12,-2.07,-13.41,0.97,7.44,-3.06,-1.65,0.42,0.93,17.31,56.05
(주)디오,39840,2012/12,-14.92,-8.62,-15.44,4.02,9.51,5.33,0.4,0.89,15.11,41.02
(주)디오,39840,2013/12,36.35,3.0,-10.81,-0.23,3.29,2.07,0.56,1.39,17.47,49.09
(주)디오,39840,2014/12,0.23,11.9,-1.86,5.94,-2.91,-1.82,0.53,1.41,19.78,54.09
(주)디이엔티,79810,2011/12,-26.63,-13.18,-2.28,-2.11,17.69,3.83,1.29,1.69,12.77,81.85
(주)디이엔티,79810,2012/12,-32.67,-1.74,3.3,0.46,30.28,5.29,0.94,1.17,19.83,136.74
(주)디이엔티,79810,2013/12,34.26,-9.48,-3.69,-1.09,59.14,8.7,1.34,1.6,16.92,98.92
(주)디이엔티,79810,2014/12,-38.58,-12.38,-8.72,-9.76,-7.89,-0.94,0.92,1.07,18.07,88.27
(주)디지아이,43360,2011/12,-27.99,-5.82,0.57,-1.26,35.01,4.0,0.44,0.51,3.59,19.79
(주)디지아이,43360,2012/12,14.3,2.24,2.82,0.05,19.46,2.46,0.52,0.59,4.65,27.34
(주)디지아이,43360,2013/12,-20.34,-5.5,-5.5,-4.53,2.47,0.26,0.42,0.48,3.6,20.98
(주)디지아이,43360,2014/12,4.36,-0.77,6.57,0.24,-12.0,-0.94,0.45,0.5,8.71,46.66
(주)디지털대성,68930,2011/12,69.03,8.84,4.81,4.0,41.14,5.77,0.94,1.08,22.0,633.08
(주)디지털대성,68930,2012/12,5.14,7.75,6.01,7.07,59.52,8.37,0.91,1.06,24.62,896.12
(주)디지털대성,68930,2013/12,10.54,1.81,8.07,10.01,113.93,11.27,0.97,1.1,29.92,995.71
(주)디지털대성,68930,2014/12,-0.88,11.16,8.72,8.77,101.74,13.89,0.9,1.02,28.72,932.23
(주)디지틀조선일보,33130,2011/12,10.04,12.88,9.02,6.36,58.8,10.82,0.72,0.85,33.69,532.45
(주)디지틀조선일보,33130,2012/12,2.75,-1.57,15.42,9.39,180.33,14.75,0.7,0.81,40.04,765.46
(주)디지틀조선일보,33130,2013/12,-5.0,5.78,11.05,6.62,133.54,11.54,0.65,0.71,36.15,572.24
(주)디지틀조선일보,33130,2014/12,-14.28,4.86,11.47,5.22,89.38,8.28,0.53,0.58,32.36,652.7
(주)딜리,131180,2011/12,0.17,43.43,14.25,10.15,147.04,7.89,0.77,0.84,15.12,70.2
(주)딜리,131180,2012/12,10.24,6.6,10.86,6.67,89.98,5.51,0.69,0.74,13.07,70.56
(주)딜리,131180,2013/12,2.24,4.05,10.39,5.76,100.09,5.3,0.67,0.72,13.24,72.17
(주)딜리,131180,2014/12,9.64,5.95,11.21,6.26,84.46,4.56,0.7,0.74,15.98,90.07
(주)라이트론,69540,2011/12,26.79,16.12,9.43,8.1,33.59,10.7,1.02,1.46,23.76,99.36
(주)라이트론,69540,2012/12,17.75,25.16,10.95,7.34,8.07,2.89,0.99,1.5,21.42,104.39
(주)라이트론,69540,2013/12,-0.98,6.08,3.92,2.16,-1.85,-0.67,0.86,1.34,17.44,85.24
(주)라이트론,69540,2014/12,16.93,3.65,6.02,4.73,15.82,5.16,0.96,1.46,22.64,112.19
(주)레드캡투어,38390,2011/12,17.77,23.19,13.89,14.39,65.5,37.77,0.68,1.6,43.72,51.52
(주)레드캡투어,38390,2012/12,12.18,-0.4,9.57,10.6,78.49,42.1,0.69,1.57,46.78,58.53
(주)레드캡투어,38390,2013/12,12.69,13.43,9.0,10.04,76.51,41.99,0.73,1.61,45.18,54.89
(주)레드캡투어,38390,2014/12,9.93,25.41,8.75,9.23,61.9,37.29,0.67,1.6,40.81,47.9
(주)로보스타,90360,2011/12,12.86,23.23,6.46,9.66,7.76,4.31,1.55,4.05,26.54,204.23
(주)로보스타,90360,2012/12,-26.44,-1.67,-5.47,-4.87,10.41,6.42,1.04,2.51,15.34,97.42
(주)로보스타,90360,2013/12,40.92,17.94,1.13,2.7,5.16,3.41,1.35,3.76,19.17,146.93
(주)로보스타,90360,2014/12,-6.46,-4.74,2.65,3.03,12.18,7.39,1.2,3.28,21.74,105.33
(주)루멘스,38060,2011/12,38.07,17.74,4.32,7.12,31.66,15.87,1.5,2.93,15.75,86.68
(주)루멘스,38060,2012/12,43.56,17.82,3.55,9.77,23.03,11.32,1.83,3.63,18.31,115.28
(주)루멘스,38060,2013/12,23.77,12.34,5.34,16.59,37.76,14.05,1.97,3.45,26.32,180.72
(주)루멘스,38060,2014/12,-17.05,1.64,1.94,5.48,39.92,13.06,1.53,2.35,13.03,104.56
(주)룽투코리아,60240,2011/12,10.16,-17.14,-29.89,-19.08,-1.29,-0.96,0.69,2.15,-4.81,-36.97
(주)룽투코리아,60240,2012/12,24.66,-1.81,-4.96,4.16,9.09,5.94,0.96,3.18,9.94,83.19
(주)룽투코리아,60240,2013/12,-18.63,-24.03,-4.29,-2.38,11.38,6.4,0.89,2.32,14.97,139.54
(주)룽투코리아,60240,2014/12,-29.14,2.62,-19.2,-9.91,-3.46,-1.8,0.72,1.58,1.21,12.41
(주)리노스,39980,2011/12,-13.7,3.99,7.78,13.45,43.84,14.08,1.27,1.98,37.18,4465.09
(주)리노스,39980,2012/12,44.08,32.23,6.15,11.65,35.47,14.28,1.55,2.45,25.81,1629.16
(주)리노스,39980,2013/12,-21.89,-16.15,3.47,6.19,-29.49,-8.75,1.16,1.79,20.54,715.82
(주)리노스,39980,2014/12,12.45,19.27,4.43,9.39,-49.61,-15.4,1.3,1.87,22.62,677.35
(주)리더스코스메틱,16100,2011/12,14.26,88.33,32.81,0.67,2.93,0.86,0.85,1.12,34.85,90.47
(주)리더스코스메틱,16100,2012/12,19.62,1.24,-5.41,1.12,4.39,1.64,0.77,1.16,8.57,15.05
(주)리더스코스메틱,16100,2013/12,17.57,4.88,-7.16,0.82,11.03,4.22,0.88,1.42,9.63,17.83
(주)리더스코스메틱,16100,2014/12,73.3,22.36,13.63,23.78,46.21,15.15,1.34,2.08,40.28,80.92
(주)리드코프,12700,2011/12,22.52,29.41,11.1,10.84,-22.11,-13.75,0.73,1.86,15.69,540.68
(주)리드코프,12700,2012/12,13.64,18.84,10.54,9.55,-15.53,-9.72,0.67,1.78,14.03,554.79
(주)리드코프,12700,2013/12,4.71,10.03,12.02,9.59,-8.25,-4.92,0.62,1.58,14.44,663.46
(주)리드코프,12700,2014/12,23.13,18.53,10.73,9.1,-7.68,-4.6,0.66,1.64,13.16,904.68
(주)리튬포어스,73570,2011/12,-34.54,-22.08,-8.23,0.27,2.53,0.88,0.6,0.99,-0.75,-20.22
(주)리튬포어스,73570,2012/12,-57.95,-15.64,-75.37,-13.81,4.83,2.19,0.31,0.52,-19.93,-568.76
(주)리튬포어스,73570,2013/12,-24.65,-23.22,-64.83,-14.65,-0.68,-0.35,0.29,0.56,-12.91,-257.81
(주)리튬포어스,73570,2014/12,615.81,-29.26,-21.83,-6.39,24.15,21.58,2.82,8.55,99.09,648.11
(주)링네트,42500,2011/12,16.59,3.04,2.89,6.87,6.34,4.0,1.31,3.58,21.56,2125.93
(주)링네트,42500,2012/12,9.79,12.76,5.29,7.01,8.88,4.76,1.33,3.18,24.96,2347.17
(주)링네트,42500,2013/12,23.69,10.52,5.85,8.66,7.25,3.6,1.48,3.05,26.81,2502.34
(주)링네트,42500,2014/12,18.78,10.95,4.3,8.17,1.78,0.77,1.59,2.96,25.35,2817.75
(주)마이크로컨텍솔루션,98120,2011/12,54.33,24.12,18.31,23.98,88.84,13.12,1.14,1.34,42.47,114.85
(주)마이크로컨텍솔루션,98120,2012/12,3.97,18.89,19.06,19.96,150.7,19.75,0.97,1.13,37.59,113.03
(주)마이크로컨텍솔루션,98120,2013/12,9.46,16.93,18.31,17.61,132.93,16.39,0.91,1.04,34.06,111.46
(주)마이크로컨텍솔루션,98120,2014/12,43.14,30.79,20.71,25.33,90.5,14.39,1.04,1.22,38.7,153.69
(주)마크로젠,38290,2011/12,32.73,23.66,8.65,5.22,53.69,13.22,0.6,0.77,23.36,67.18
(주)마크로젠,38290,2012/12,39.27,43.66,8.16,7.73,35.8,13.08,0.62,0.9,22.97,70.42
(주)마크로젠,38290,2013/12,11.0,9.69,15.47,5.15,39.02,11.89,0.55,0.83,26.66,102.65
(주)마크로젠,38290,2014/12,9.04,28.84,7.78,3.33,18.19,7.42,0.51,0.79,18.63,68.91
(주)매커스,93520,2011/12,-4.69,6.39,7.98,13.89,40.47,13.13,1.35,2.12,26.22,200.11
(주)매커스,93520,2012/12,-0.22,41.62,8.47,8.78,14.23,6.3,1.09,1.79,18.33,200.19
(주)매커스,93520,2013/12,30.08,17.0,7.41,10.36,40.2,17.52,1.11,1.98,17.52,219.4
(주)매커스,93520,2014/12,-3.02,2.48,8.88,11.89,10.59,3.89,0.99,1.65,17.08,251.63
(주)멀티캠퍼스,67280,2011/12,17.98,6.84,8.2,4.26,36.05,3.09,0.7,0.76,20.99,966.77
(주)멀티캠퍼스,67280,2012/12,26.0,2.18,6.21,5.04,48.89,3.94,0.85,0.93,24.47,1162.67
(주)멀티캠퍼스,67280,2013/12,28.9,32.59,5.53,4.85,32.5,5.01,0.93,1.06,26.14,1113.62
(주)멀티캠퍼스,67280,2014/12,18.91,7.37,8.65,9.05,49.89,7.58,0.94,1.1,37.43,2094.41
(주)메디톡스,86900,2011/12,2.92,13.54,33.97,15.98,68.53,15.29,0.44,0.56,30.0,112.34
(주)메디톡스,86900,2012/12,67.08,33.38,42.57,27.61,65.42,14.23,0.59,0.75,38.98,200.25
(주)메디톡스,86900,2013/12,-5.74,8.4,35.78,18.99,85.82,20.03,0.47,0.6,30.72,178.75
(주)메디톡스,86900,2014/12,103.31,114.71,61.27,40.17,70.92,37.02,0.58,1.01,37.48,349.37
(주)메디프론디비티,65650,2011/12,0.28,-4.2,5.17,1.72,-103.32,-2.25,0.34,0.35,6.53,1029.23
(주)메디프론디비티,65650,2012/12,-33.24,-5.6,-24.33,-5.82,-19.72,-0.56,0.24,0.24,-0.8,-151.74
(주)메디프론디비티,65650,2013/12,28.22,-4.83,-17.79,-4.61,-114.61,-4.08,0.32,0.33,-0.21,-59.73
(주)메디프론디비티,65650,2014/12,-52.26,-23.72,-157.24,-8.6,-49.0,-2.85,0.18,0.19,-24.33,-17601.69
(주)메타바이오메드,59210,2011/12,8.12,2.05,6.88,6.92,19.5,4.53,0.49,0.7,18.41,43.52
(주)메타바이오메드,59210,2012/12,14.9,35.83,8.23,6.26,14.22,5.77,0.47,0.71,15.67,45.4
(주)메타바이오메드,59210,2013/12,16.33,21.82,8.41,4.89,10.67,4.91,0.43,0.76,16.28,55.26
(주)메타바이오메드,59210,2014/12,5.32,1.14,3.29,2.44,8.74,3.53,0.41,0.72,13.63,46.93
(주)모다이노칩,80420,2011/12,31.79,31.15,25.61,20.37,48.08,14.3,0.78,1.07,37.51,110.81
(주)모다이노칩,80420,2012/12,2.24,4.64,20.25,18.02,105.85,23.08,0.69,0.93,39.96,116.61
(주)모다이노칩,80420,2013/12,32.72,8.67,19.66,19.18,198.25,22.24,0.86,1.02,44.66,117.87
(주)모다이노칩,80420,2014/12,13.17,11.3,15.87,17.12,126.87,20.57,0.88,1.02,44.11,112.62
(주)모두투어네트워크,80160,2011/12,3.38,4.5,10.95,12.69,44.83,20.12,0.96,1.8,12.42,1491.97
(주)모두투어네트워크,80160,2012/12,9.7,11.08,13.0,15.53,30.16,12.92,0.98,1.73,44.2,663.36
(주)모두투어네트워크,80160,2013/12,7.63,2.9,12.47,13.55,33.24,12.94,0.98,1.66,46.26,721.04
(주)모두투어네트워크,80160,2014/12,8.61,18.54,11.03,13.11,30.46,12.87,0.96,1.63,40.84,633.99
(주)모베이스,101330,2011/12,-25.36,0.71,1.58,1.44,13.26,4.74,0.68,1.06,10.54,42.65
(주)모베이스,101330,2012/12,37.17,-12.0,3.28,5.21,43.89,10.32,0.98,1.4,15.36,58.08
(주)모베이스,101330,2013/12,44.78,25.49,9.67,11.88,17.06,4.67,1.35,1.81,20.42,96.44
(주)모베이스,101330,2014/12,-12.19,-4.48,9.44,17.18,77.07,11.24,1.09,1.38,22.54,106.06
(주)모베이스전자,12860,2011/12,27.82,22.46,0.86,0.94,1.33,0.89,1.45,4.57,22.09,75.81
(주)모베이스전자,12860,2012/12,13.41,2.36,-2.34,-3.52,3.29,2.37,1.47,4.85,19.85,64.25
(주)모베이스전자,12860,2013/12,10.17,8.57,0.77,-0.38,11.76,8.66,1.54,5.68,24.23,81.96
(주)모베이스전자,12860,2014/12,6.48,2.69,0.99,0.36,15.47,11.29,1.55,5.81,26.76,85.12
(주)모헨즈,6920,2011/12,14.88,21.06,0.76,2.09,6.7,4.04,1.36,3.13,13.9,89.38
(주)모헨즈,6920,2012/12,4.27,-12.37,1.33,1.29,16.94,8.98,1.38,3.2,20.44,91.7
(주)모헨즈,6920,2013/12,1.55,9.57,2.63,4.4,13.29,7.1,1.43,3.06,22.44,93.95
(주)모헨즈,6920,2014/12,19.62,16.16,2.42,3.79,12.11,6.93,1.51,3.4,20.73,96.87
(주)무궁화인포메이션테크놀로지,38340,2011/12,9.83,-19.42,-27.71,0.51,-3.01,-2.37,0.86,2.81,-13.14,-29.28
(주)무궁화인포메이션테크놀로지,38340,2012/12,78.19,6.33,-7.8,-3.57,-5.52,-3.95,1.66,6.66,3.46,8.28
(주)무궁화인포메이션테크놀로지,38340,2013/12,107.16,-42.8,-5.73,-12.97,-26.84,-19.43,4.25,15.07,10.52,48.16
(주)무궁화인포메이션테크놀로지,38340,2014/12,-81.01,-7.56,-55.5,-11.73,-100.04,-28.41,1.15,2.36,-50.36,-217.99
(주)미래컴퍼니,49950,2011/12,14.17,4.88,14.54,13.29,-19.45,-7.45,1.01,1.8,25.95,89.43
(주)미래컴퍼니,49950,2012/12,-10.75,6.48,14.34,15.48,-3.64,-1.28,0.85,1.34,28.47,100.03
(주)미래컴퍼니,49950,2013/12,-35.61,-21.6,-3.23,-2.72,105.36,21.34,0.6,0.83,16.69,48.8
(주)미래컴퍼니,49950,2014/12,-35.57,-5.33,-17.47,-8.88,77.88,18.7,0.45,0.58,13.06,37.11
(주)미코,59090,2011/12,3.66,11.43,-2.03,3.13,7.08,3.95,0.65,1.38,28.15,81.98
(주)미코,59090,2012/12,2.29,5.14,1.41,2.55,4.92,2.77,0.62,1.41,29.51,78.56
(주)미코,59090,2013/12,-14.61,-19.38,-29.45,-7.32,3.43,2.05,0.57,1.35,9.04,31.95
(주)미코,59090,2014/12,-30.73,-20.68,3.53,0.64,-1.44,-0.71,0.49,1.1,21.14,55.94
(주)바른손이앤에이,35620,2011/12,-0.47,26.51,18.4,7.36,24.14,8.06,0.31,0.46,5.69,314.85
(주)바른손이앤에이,35620,2012/12,-36.63,12.34,41.25,-3.33,11.8,2.64,0.17,0.23,6.2,135.72
(주)바른손이앤에이,35620,2013/12,-37.28,14.23,-130.56,-10.16,-0.88,-0.33,0.09,0.13,3.07,75.19
(주)바른손이앤에이,35620,2014/12,-44.8,-17.42,-1077.81,-13.96,-25.28,-8.88,0.05,0.08,-45.68,-769.7
(주)바이넥스,53030,2011/12,12.45,13.21,6.41,4.59,27.32,8.26,0.57,0.87,19.42,62.18
(주)바이넥스,53030,2012/12,-0.62,39.14,-14.81,-0.09,9.79,3.39,0.45,0.67,7.09,32.43
(주)바이넥스,53030,2013/12,-2.86,-10.41,-3.82,-4.98,2.15,0.42,0.4,0.54,13.5,54.76
(주)바이넥스,53030,2014/12,12.28,4.96,17.18,1.41,1.84,0.25,0.46,0.55,23.59,100.38
(주)바이오니아,64550,2011/12,11.02,10.46,-16.36,-1.93,3.92,1.76,0.32,0.54,9.5,28.05
(주)바이오니아,64550,2012/12,-9.81,-1.55,-27.12,-2.88,-6.14,-3.1,0.28,0.53,7.18,22.06
(주)바이오니아,64550,2013/12,17.59,-1.73,-43.77,-10.03,-5.44,-3.07,0.33,0.72,2.78,9.08
(주)바이오니아,64550,2014/12,-27.29,-4.17,-80.02,-13.36,-10.99,-5.93,0.25,0.56,-1.16,-3.91
(주)바이오스마트,38460,2011/12,6.36,20.58,3.06,6.61,13.13,5.32,0.59,0.99,18.15,71.99
(주)바이오스마트,38460,2012/12,25.98,7.56,4.67,16.08,22.87,9.24,0.65,1.1,20.44,90.94
(주)바이오스마트,38460,2013/12,-20.55,4.29,14.58,6.43,45.79,13.45,0.49,0.75,20.97,100.55
(주)바이오스마트,38460,2014/12,-10.84,-10.2,-8.93,3.85,39.07,7.51,0.45,0.6,10.67,128.06
(주)바이오톡스텍,86040,2011/12,25.08,-4.39,14.82,12.71,22.11,11.71,0.53,1.33,14.71,28.11
(주)바이오톡스텍,86040,2012/12,-23.33,2.25,8.71,2.11,15.74,6.84,0.41,0.8,9.56,18.75
(주)바이오톡스텍,86040,2013/12,-4.97,4.59,2.34,-2.02,7.59,3.47,0.38,0.69,19.73,41.59
(주)바이오톡스텍,86040,2014/12,-16.75,5.42,-27.4,-7.61,-1.12,-0.48,0.3,0.54,9.39,21.79
(주)바텍,43150,2011/12,-7.07,-2.53,6.03,4.89,9.03,4.37,0.63,1.23,15.17,151.35
(주)바텍,43150,2012/12,-6.38,2.92,1.5,3.34,4.32,2.14,0.59,1.15,10.13,102.64
(주)바텍,43150,2013/12,-6.09,-2.11,5.33,5.82,3.83,1.84,0.55,1.07,13.81,91.01
(주)바텍,43150,2014/12,11.64,6.07,7.75,7.15,8.09,3.64,0.6,1.12,12.36,85.25
(주)백금티앤에이,46310,2011/12,-9.22,4.86,-1.19,-1.42,1.26,0.7,1.12,2.41,8.18,1363.54
(주)백금티앤에이,46310,2012/12,5.26,-5.91,-2.01,-5.39,-8.28,-4.66,1.19,2.7,7.68,1066.79
(주)백금티앤에이,46310,2013/12,-22.05,-2.0,-5.86,-4.31,-1.77,-1.07,0.97,2.33,6.79,1711.85
(주)백금티앤에이,46310,2014/12,-1.4,2.87,2.1,1.67,-0.9,-0.5,0.95,2.26,12.33,2207.35
(주)버킷스튜디오,66410,2011/12,40.29,-35.96,-22.71,7.69,-22.21,-5.23,0.83,1.26,-22.83,-824.67
(주)버킷스튜디오,66410,2012/12,-48.81,14.33,-54.47,-22.84,-60.02,-9.28,0.51,0.63,-15.77,-673.98
(주)버킷스튜디오,66410,2013/12,12.09,-16.59,-24.23,2.21,-43.3,-6.07,0.58,0.68,-6.32,-292.59
(주)버킷스튜디오,66410,2014/12,37.22,34.87,5.6,3.9,-34.14,-3.67,0.75,0.85,12.5,90.41
(주)부-스타,8470,2011/12,6.63,21.08,4.9,6.33,34.45,7.3,1.17,1.54,30.94,137.51
(주)부-스타,8470,2012/12,7.35,5.5,5.44,5.59,37.58,8.15,1.12,1.42,31.28,153.68
(주)부-스타,8470,2013/12,1.52,5.58,6.14,6.15,35.42,6.75,1.08,1.35,26.94,146.17
(주)부-스타,8470,2014/12,6.17,7.69,5.32,4.86,25.33,4.99,1.07,1.33,19.39,113.89
(주)부방,14470,2011/12,-7.17,1.78,2.11,3.89,3.61,1.52,1.35,2.34,14.7,27.26
(주)부방,14470,2012/12,0.03,-6.69,2.57,4.9,27.2,9.32,1.38,2.24,16.88,30.68
(주)부방,14470,2013/12,16.32,3.27,4.1,9.2,32.27,9.55,1.64,2.4,20.37,38.53
